einen	einen	nan	nan	nan
Seite	Seite	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
Geld	Geld	nan	nan	nan
zu	zu	nan	nan	nan
verdienen	verdienen	verdienen	vpräf	nan
,	,	nan	nan	nan
aber	aber	nan	nan	nan
bestimmt	bestimmen	nan	nan	nan
auch	auch	nan	nan	nan
nan	nan	nan	nan	nan
um	um	nan	nan	nan
die	d	nan	nan	nan
Ausbildung	Ausbildung	nan	nan	nan
in	in	nan	nan	nan
der	d	nan	nan	nan
Praxis	Praxis	nan	nan	nan
zu	zu	nan	nan	nan
benutzen	benutzen	benutzen	vpräf	nan
,	,	nan	nan	nan
was	was	nan	nan	nan
sehr	sehr	nan	nan	nan
vorteilhaft	vorteilhaft	nan	nan	nan
ist	sein	nan	nan	nan
,	,	nan	nan	nan
um	um	nan	nan	nan
später	spät	nan	nan	nan
einen	ein	nan	nan	nan
""""	""""	nan	nan	nan
richtigen	richtig	nan	nan	nan
""""	""""	nan	nan	nan
Job	Job	nan	nan	nan
zu	zu	nan	nan	nan
kriegen	kriegen	nan	nan	nan
.	.	nan	nan	nan
Das	d	nan	nan	nan
Problem	Problem	nan	nan	nan
mit	mit	nan	nan	nan
diesen	dies	nan	nan	nan
""""	""""	nan	nan	nan
Neben-jobs	[unknown]	nan	nan	nan
""""	""""	nan	nan	nan
ist	sein	nan	nan	nan
,	,	nan	nan	nan
dass	dass	nan	nan	nan
mit	mit	nan	nan	nan
der	d	nan	nan	nan
verhältnismässigen	verhältnismäßig	nan	nan	nan
grossen	groß	nan	nan	nan
Arbeitsbelastung	Arbeitsbelastung	nan	nan	nan
dieses	dies	nan	nan	nan
Studiums	Studium	nan	nan	nan
,	,	nan	nan	nan
nicht	nicht	nan	nan	nan
viel	viel	nan	nan	nan
Zeit	Zeit	nan	nan	nan
für	für	nan	nan	nan
die	d	nan	nan	nan
gesamten	gesamt	nan	nan	nan
Hausarbeiten	Hausarbeit	nan	nan	nan
übrig	übrig	nan	nan	nan
bleibt	bleiben	nan	nan	nan
.	.	nan	nan	nan
Für	für	nan	nan	nan
die	d	nan	nan	nan
Studenten	Student	nan	nan	nan
mit	mit	nan	nan	nan
Studentenjobs	Studentenjob	nan	nan	nan
ist	sein	nan	nan	nan
es	es	nan	nan	nan
deshalb	deshalb	nan	nan	nan
entscheidend	entscheidend	nan	entscheiden	p1
,	,	nan	nan	nan
dass	dass	nan	nan	nan
sie	sie	nan	nan	nan
ihre	ihr	nan	nan	nan
Zeit	Zeit	nan	nan	nan
nan	nan	nan	nan	nan
prioritieren	[unknown]	nan	nan	nan
-	-	nan	nan	nan
was	was	nan	nan	nan
manchmal	manchmal	nan	nan	nan
nan	nan	nan	nan	nan
ein	ein	nan	nan	nan
Nachteil	Nachteil	nan	nan	nan
für	für	nan	nan	nan
die	d	nan	nan	nan
Ausbildung	Ausbildung	nan	nan	nan
wird	werden	nan	nan	nan
.	.	nan	nan	nan
Ich	ich	nan	nan	nan
bin	sein	nan	nan	nan
der	d	nan	nan	nan
Meinung	Meinung	nan	nan	nan
,	,	nan	nan	nan
dass	dass	nan	nan	nan
die	d	nan	nan	nan
Ausbildung	Ausbildung	nan	nan	nan
an	an	nan	nan	nan
der	d	nan	nan	nan
Wirtschaftsuniversität	Wirtschaftsuniversität	nan	nan	nan
Kopenhagen	Kopenhagen	nan	nan	nan
allein	allein	nan	nan	nan
die	d	nan	nan	nan
Studenten	Student	nan	nan	nan
nicht	nicht	nan	nan	nan
auf	auf	nan	nan	nan
einen	ein	nan	nan	nan
Job	Job	nan	nan	nan
vorbereiten	vorbereiten	vorbereiten	vpart	nan
kann	können	nan	nan	nan
.	.	nan	nan	nan
Die	d	nan	nan	nan
Studenten	Student	nan	nan	nan
müssen	müssen	nan	nan	nan
,	,	nan	nan	nan
um	um	nan	nan	nan
ihren	ihr	nan	nan	nan
Sprachkompetenz	Sprachkompetenz	nan	nan	nan
zu	zu	nan	nan	nan
verbessern	verbessern	verbessern	vpräf	nan
,	,	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
irgendwie	irgendwie	nan	nan	nan
ausserhalb	außerhalb	nan	nan	nan
der	d	nan	nan	nan
Universität	Universität	nan	nan	nan
die	d	nan	nan	nan
Sprache	Sprache	nan	nan	nan
in	in	nan	nan	nan
der	d	nan	nan	nan
Praxis	Praxis	nan	nan	nan
üben	üben	nan	nan	nan
.	.	nan	nan	nan
Dass	daß	nan	nan	nan
die	d	nan	nan	nan
Universitätsabschlüsse	Universitätsabschlüs	nan	nan	nan
von	von	nan	nan	nan
geringem	gering	nan	nan	nan
Wert	Wert	nan	nan	nan
sein	sein	nan	nan	nan
sollten	sollen	nan	nan	nan
,	,	nan	nan	nan
nan	nan	nan	nan	nan
kann	können	nan	nan	nan
ich	ich	nan	nan	nan
mich	ich	nan	nan	nan
aber	aber	nan	nan	nan
nicht	nicht	nan	nan	nan
zuschliessen	zuschließen	zuschließen	vpart	orth - sem
.	.	nan	nan	nan
Im	im	nan	nan	nan
Laufe	Lauf	nan	nan	nan
der	d	nan	nan	nan
Ausbildung	Ausbildung	nan	nan	nan
werden	werden	nan	nan	nan
die	d	nan	nan	nan
Studenten	Student	nan	nan	nan
von	von	nan	nan	nan
wichtigen	wichtig	nan	nan	nan
und	und	nan	nan	nan
notwendigen	notwendig	nan	nan	nan
Theorien	Theorie	nan	nan	nan
vorgestellt	vorstellen	vorstellen	vpart	as
,	,	nan	nan	nan
sie	sie	nan	nan	nan
verbessern	verbessern	verbessern	vpräf	nan
ihre	ihr	nan	nan	nan
schriftlichen	schriftlich	nan	nan	nan
Kompetenzen	Kompetenz	nan	nan	nan
,	,	nan	nan	nan
die	d	nan	nan	nan
ja	ja	nan	nan	nan
auch	auch	nan	nan	nan
von	von	nan	nan	nan
grosser	groß	nan	nan	nan
Bedeutung	Bedeutung	nan	nan	nan
sind	sein	nan	nan	nan
nan	nan	nan	nan	nan
und	und	nan	nan	nan
die	d	nan	nan	nan
Studenten	Student	nan	nan	nan
haben	haben	nan	nan	nan
durch	durch	nan	nan	nan
ihren	ihr	nan	nan	nan
theoretischen	theoretisch	nan	nan	nan
Hintergrund	Hintergrund	nan	nan	nan
,	,	nan	nan	nan
die	d	nan	nan	nan
Möglichkeit	Möglichkeit	nan	nan	nan
nan	nan	nan	nan	nan
ihren	ihr	nan	nan	nan
Sprachkompetenz	Sprachkompetenz	nan	nan	nan
entweder	entweder	nan	nan	nan
durch	durch	nan	nan	nan
ein	ein	nan	nan	nan
Auslandsauftenhalt	[unknown]	nan	nan	nan
oder	oder	nan	nan	nan
einen	ein	nan	nan	nan
Studentenjob	Studentenjob	nan	nan	nan
zu	zu	nan	nan	nan
verbessern	verbessern	verbessern	vpräf	nan
.	.	nan	nan	nan
Mit	mit	nan	nan	nan
einem	ein	nan	nan	nan
Universitätsabschluss	Universitätsabschluß	nan	nan	nan
sind	sein	nan	nan	nan
die	d	nan	nan	nan
Studenten	Student	nan	nan	nan
deshalb	deshalb	nan	nan	nan
nicht	nicht	nan	nan	nan
mit	mit	nan	nan	nan
dem	d	nan	nan	nan
Lernen	Lernen	nan	nan	nan
fertig	fertig	nan	nan	nan
-	-	nan	nan	nan
das	d	nan	nan	nan
richtige	richtig	nan	nan	nan
Lernen	Lernen	nan	nan	nan
beginnt	beginnen	beginnen	vpräf	nan
erst	erst	nan	nan	nan
mit	mit	nan	nan	nan
den	d	nan	nan	nan
Jobs	Job	nan	nan	nan
in	in	nan	nan	nan
der	d	nan	nan	nan
wirklichen	wirklich	nan	nan	nan
Welt	Welt	nan	nan	nan
-	-	nan	nan	nan
die	d	nan	nan	nan
aber	aber	nan	nan	nan
ein	ein	nan	nan	nan
theoretischer	theoretisch	nan	nan	nan
Hintergrund	Hintergrund	nan	nan	nan
und	und	nan	nan	nan
eine	ein	nan	nan	nan
Fähigkeit	Fähigkeit	nan	nan	nan
zum	zum	nan	nan	nan
Weiterlernen	Weiterlernen	nan	nan	nan
voraussetzen	voraussetzen	voraussetzen	vpart	nan
.	.	nan	nan	nan
Sollte	sollen	nan	nan	nan
nan	nan	nan	nan	nan
finanzielle	finanziell	nan	nan	nan
Entlohnung	Entlohnung	nan	nan	nan
eines	ein	nan	nan	nan
Menschen	[UNKNOWN]	nan	nan	nan
dem	d	nan	nan	nan
Beitrag	Beitrag	nan	nan	nan
entsprechen,den	[unknown]	entsprechen	vpräf	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
er/sie	[unknown]	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
für	für	nan	nan	nan
die	d	nan	nan	nan
Gesellschaft	Gesellschaft	nan	nan	nan
geleistet	leisten	nan	nan	nan
hat	haben	nan	nan	nan
?	?	nan	nan	nan
Das	d	nan	nan	nan
ist	sein	nan	nan	nan
kein	kein	nan	nan	nan
so	so	nan	nan	nan
einfache	einfach	nan	nan	nan
Frage	Frage	nan	nan	nan
nan	nan	nan	nan	nan
,dass	[unknown]	nan	nan	nan
man	man	nan	nan	nan
ohne	ohne	nan	nan	nan
nan	nan	nan	nan	nan
überlegung	Überlegung	nan	nan	nan
beanterwort	[unknown]	beantworten	vpräf	flex
kann.Hier	[unknown]	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
kann	können	nan	nan	nan
ich	ich	nan	nan	nan
vielleicht	vielleicht	nan	nan	nan
nan	nan	nan	nan	nan
auch	auch	nan	nan	nan
keine	kein	nan	nan	nan
Antorwort	[unknown]	nan	nan	nan
geben	geben	nan	nan	nan
nan	nan	nan	nan	nan
,aber	[unknown]	nan	nan	nan
nan	nan	nan	nan	nan
würde	werden	nan	nan	nan
ich	ich	nan	nan	nan
nan	nan	nan	nan	nan
gern	gern	nan	nan	nan
von	von	nan	nan	nan
ein	ein	nan	nan	nan
pair	[unknown]	nan	nan	nan
Aspekten	Aspekt	nan	nan	nan
darüber	darüber	nan	nan	nan
erlaüten	[unknown]	erläutern	vpräf	orth
.	.	nan	nan	nan
Selbstverstandlich	[unknown]	nan	nan	nan
soll	sollen	nan	nan	nan
man	man	nan	nan	nan
nan	nan	nan	nan	nan
bekommen	bekommen	bekommen	vpräf	as
,	,	nan	nan	nan
wenn	wenn	nan	nan	nan
er	er	nan	nan	nan
nan	nan	nan	nan	nan
Beitrag	Beitrag	nan	nan	nan
gemacht	machen	nan	nan	nan
hat	haben	nan	nan	nan
.	.	nan	nan	nan
Das	d	nan	nan	nan
ist	sein	nan	nan	nan
die	d	nan	nan	nan
primäre	primär	nan	nan	nan
Voraussetzung	Voraussetzung	nan	nan	nan
für	für	nan	nan	nan
eine	ein	nan	nan	nan
gerechte	gerecht	nan	nan	nan
Gesellschaft	Gesellschaft	nan	nan	nan
.	.	nan	nan	nan
Aber	aber	nan	nan	nan
nan	nan	nan	nan	nan
ob	ob	nan	nan	nan
man	man	nan	nan	nan
nur	nur	nan	nan	nan
die	d	nan	nan	nan
mit	mit	nan	nan	nan
dem	d	nan	nan	nan
Beitrag	Beitrag	nan	nan	nan
entsprechnde	[unknown]	nan	nan	nan
Entlohnung	Entlohnung	nan	nan	nan
bekommen	bekommen	bekommen	vpräf	nan
soll	sollen	nan	nan	nan
,	,	nan	nan	nan
das	d	nan	nan	nan
ist	sein	nan	nan	nan
eine	ein	nan	nan	nan
andere	ander	nan	nan	nan
Frage	Frage	nan	nan	nan
.	.	nan	nan	nan
Erstens	erstens	nan	nan	nan
gibt	geben	nan	nan	nan
es	es	nan	nan	nan
viele	viel	nan	nan	nan
Frage	Frage	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
muss	[unknown]	nan	nan	nan
man	man	nan	nan	nan
nan	nan	nan	nan	nan
im	im	nan	nan	nan
voraus	voraus	nan	nan	nan
zu	zu	nan	nan	nan
überlegen.was	[unknown]	überlegen	vpräf	sem - flex
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
ist	sein	nan	nan	nan
das	d	nan	nan	nan
Standard	Standard	nan	nan	nan
vom	vom	nan	nan	nan
nan	nan	nan	nan	nan
Beitrag	Beitrag	nan	nan	nan
?	?	nan	nan	nan
nan	nan	nan	nan	nan
Finanzielle	finanziell	nan	nan	nan
Standrad	[unknown]	nan	nan	nan
oder	oder	nan	nan	nan
nan	nan	nan	nan	nan
mächtige	mächtig	nan	nan	nan
Standard	Standard	nan	nan	nan
?	?	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
Alles	alle	nan	nan	nan
müssen	müssen	nan	nan	nan
durch	durch	nan	nan	nan
Effektive	Effektive	nan	nan	nan
bestimmen?Wenn	[unknown]	bestimmen	vpräf	as
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
die	d	nan	nan	nan
Wirkung	Wirkung	nan	nan	nan
von	von	nan	nan	nan
einer	ein	nan	nan	nan
Arbeit	Arbeit	nan	nan	nan
nicht	nicht	nan	nan	nan
eingesehen	einsehen	einsehen	vpart	sem
werden	werden	nan	nan	nan
kann	können	nan	nan	nan
,	,	nan	nan	nan
wie	wie	nan	nan	nan
kann	können	nan	nan	nan
mann	[unknown]	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
vorsagen	[unknown]	vorsagen	vpart	sem
?	?	nan	nan	nan
Wer	wer	nan	nan	nan
hat	haben	nan	nan	nan
die	d	nan	nan	nan
Recht	Recht	nan	nan	nan
,	,	nan	nan	nan
das	d	nan	nan	nan
zu	zu	nan	nan	nan
bestimmen	bestimmen	bestimmen	vpräf	nan
?	?	nan	nan	nan
Die	d	nan	nan	nan
Führer	Führer	nan	nan	nan
nan	nan	nan	nan	nan
,die	[unknown]	nan	nan	nan
Volk	Volk	nan	nan	nan
oder	oder	nan	nan	nan
die	d	nan	nan	nan
Intelligenz	Intelligenz	nan	nan	nan
?	?	nan	nan	nan
In	in	nan	nan	nan
welcher	welch	nan	nan	nan
Art	Art	nan	nan	nan
?	?	nan	nan	nan
Was	was	nan	nan	nan
ist	sein	nan	nan	nan
die	d	nan	nan	nan
Tarif	Tarif	nan	nan	nan
der	d	nan	nan	nan
Beitrag?d.h	[unknown]	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
.	.	nan	nan	nan
Gibt	geben	nan	nan	nan
es	es	nan	nan	nan
Unterschieden	Unterschied	nan	nan	nan
zwieschen	[unknown]	nan	nan	nan
verschieden	verschieden	nan	nan	nan
Arbeit	Arbeit	nan	nan	nan
?	?	nan	nan	nan
Gibt	geben	nan	nan	nan
es	es	nan	nan	nan
eine	ein	nan	nan	nan
wichtigeste	[unknown]	nan	nan	nan
Arbeit	Arbeit	nan	nan	nan
?	?	nan	nan	nan
Ohne	ohne	nan	nan	nan
nan	nan	nan	nan	nan
vorlegende	[unknown]	nan	nan	nan
Fragen	Frage|Fragen	nan	nan	nan
im	im	nan	nan	nan
Voraus	[unknown]	nan	nan	nan
zu	zu	nan	nan	nan
beantorworten	[unknown]	beantworten	vpräf	orth
nan	nan	nan	nan	nan
,kann	[unknown]	nan	nan	nan
man	man	nan	nan	nan
nicht	nicht	nan	nan	nan
den	d	nan	nan	nan
Beitrag	Beitrag	nan	nan	nan
nan	nan	nan	nan	nan
definieren	definieren	nan	nan	nan
und	und	nan	nan	nan
bestimmen	bestimmen	bestimmen	vpräf	nan
.	.	nan	nan	nan
Zweitens	zweitens	nan	nan	nan
nan	nan	nan	nan	nan
was	was	nan	nan	nan
ist	sein	nan	nan	nan
der	d	nan	nan	nan
Zwerk	[unknown]	nan	nan	nan
und	und	nan	nan	nan
die	d	nan	nan	nan
Funktion	Funktion	nan	nan	nan
der	d	nan	nan	nan
Gesellschaft	Gesellschaft	nan	nan	nan
?	?	nan	nan	nan
Die	d	nan	nan	nan
menschen	[unknown]	nan	nan	nan
kommen	kommen	zusammenkommen	vpart	nan
zusammen	zusammen	nan	ppart	nan
und	und	nan	nan	nan
gründen	gründen	nan	nan	nan
eine	ein	nan	nan	nan
Gesellschaft	Gesellschaft	nan	nan	nan
.	.	nan	nan	nan
Inwiefern	inwiefern	nan	nan	nan
beherrschen	beherrschen	beherrschen	vpräf	flex
die	d	nan	nan	nan
Regierung	Regierung	nan	nan	nan
die	d	nan	nan	nan
Gesellschaft	Gesellschaft	nan	nan	nan
?	?	nan	nan	nan
Soll	sollen	nan	nan	nan
die	d	nan	nan	nan
Regierung	Regierung	nan	nan	nan
nan	nan	nan	nan	nan
den	d	nan	nan	nan
Regel	Regel	nan	nan	nan
der	d	nan	nan	nan
Markt	Markt	nan	nan	nan
nicht	nicht	nan	nan	nan
eingreifen	eingreifen	eingreifen	vpart	nan
,	,	nan	nan	nan
nan	nan	nan	nan	nan
sonst	sonst	nan	nan	nan
wenn	wenn	nan	nan	nan
die	d	nan	nan	nan
Distanz	Distanz	nan	nan	nan
von	von	nan	nan	nan
den	d	nan	nan	nan
Reichen	Reich|Reiche|Reichen	nan	nan	nan
und	und	nan	nan	nan
den	d	nan	nan	nan
Armen	Arm|Arme	nan	nan	nan
so	so	nan	nan	nan
groß	groß	nan	nan	nan
ist	sein	nan	nan	nan
?	?	nan	nan	nan
Welche	welch	nan	nan	nan
ist	sein	nan	nan	nan
wichtiger	wichtig	nan	nan	nan
nan	nan	nan	nan	nan
,Gerechtigkeit	[unknown]	nan	nan	nan
oder	oder	nan	nan	nan
Bestandigkeit	[unknown]	nan	nan	nan
,	,	nan	nan	nan
Freiheit	Freiheit	nan	nan	nan
oder	oder	nan	nan	nan
Effektive	Effektive	nan	nan	nan
?	?	nan	nan	nan
Davon	davon	nan	nan	nan
aus	aus	nan	nan	nan
muss	[unknown]	nan	nan	nan
ich	ich	nan	nan	nan
sagen	sagen	nan	nan	nan
nan	nan	nan	nan	nan
,wenn	[unknown]	nan	nan	nan
nan	nan	nan	nan	nan
die	d	nan	nan	nan
finanzille	[unknown]	nan	nan	nan
Entlohnung	Entlohnung	nan	nan	nan
eines	ein	nan	nan	nan
Menschen	Mensch	nan	nan	nan
nur	nur	nan	nan	nan
durch	durch	nan	nan	nan
den	d	nan	nan	nan
Beitrag	Beitrag	nan	nan	nan
bestimmen	bestimmen	bestimmen	vpräf	flex
nan	nan	nan	nan	nan
,	,	nan	nan	nan
gibt	geben	nan	nan	nan
es	es	nan	nan	nan
die	d	nan	nan	nan
Möglichkeit	Möglichkeit	nan	nan	nan
und	und	nan	nan	nan
Gefährlichkeit	Gefährlichkeit	nan	nan	nan
nan	nan	nan	nan	nan
,dass	[unknown]	nan	nan	nan
die	d	nan	nan	nan
zukunftige	[unknown]	nan	nan	nan
Interesse	Interesse	nan	nan	nan
zu	zu	nan	nan	nan
vernachlassigen	[unknown]	vernachlässigen	vpräf	orth
nan	nan	nan	nan	nan
,der	[unknown]	nan	nan	nan
Gedanken	Gedanke	nan	nan	nan
der	d	nan	nan	nan
Freiheit	Freiheit	nan	nan	nan
zu	zu	nan	nan	nan
verlieren	verlieren	verlieren	vpräf	nan
und	und	nan	nan	nan
die	d	nan	nan	nan
gesunde	gesund	nan	nan	nan
menschenliche	[unknown]	nan	nan	nan
Vervunft	[unknown]	nan	nan	nan
zu	zu	nan	nan	nan
verdreben	[unknown]	verderben	vpräf	orth
nan	nan	nan	nan	nan
.	.	nan	nan	nan
Nur	nur	nan	nan	nan
soweit	soweit	nan	nan	nan
kann	können	nan	nan	nan
ich	ich	nan	nan	nan
gehen	gehen	nan	nan	nan
.	.	nan	nan	nan
1	1	nan	nan	nan
Die	d	nan	nan	nan
meisten	meist	nan	nan	nan
Universitätsabschlüsse	Universitätsabschlüs	nan	nan	nan
...	...	nan	nan	nan
...	...	nan	nan	nan
...	...	nan	nan	nan
...	...	nan	nan	nan
...	...	nan	nan	nan
...	...	nan	nan	nan
...	...	nan	nan	nan
...	...	nan	nan	nan
...	...	nan	nan	nan
...	...	nan	nan	nan
...	...	nan	nan	nan
.	.	nan	nan	nan
.	.	nan	nan	nan
nan	nan	nan	nan	nan
von	von	nan	nan	nan
geringem	gering	nan	nan	nan
Wert	Wert	nan	nan	nan
.	.	nan	nan	nan
Nicht	nicht	nan	nan	nan
praxisorientiert	praxisorientiert	nan	nan	nan
?	?	nan	nan	nan
Dieser	dies	nan	nan	nan
Satz	Satz	nan	nan	nan
nan	nan	nan	nan	nan
glaube	glauben	nan	nan	nan
ich	ich	nan	nan	nan
nan	nan	nan	nan	nan
kann	können	nan	nan	nan
gültig	gültig	nan	nan	nan
sein	sein	nan	nan	nan
für	für	nan	nan	nan
mehrere	mehrere	nan	nan	nan
Fächer	Fach|Fächer	nan	nan	nan
nan	nan	nan	nan	nan
,	,	nan	nan	nan
aber	aber	nan	nan	nan
um	um	nan	nan	nan
zu	zu	nan	nan	nan
bestimmen	bestimmen	bestimmen	vpräf	nan
nan	nan	nan	,	nan
ob	ob	nan	nan	nan
dies	dies	nan	nan	nan
eine	ein	nan	nan	nan
gute	gut	nan	nan	nan
oder	oder	nan	nan	nan
schlimme	schlimm	nan	nan	nan
Tatsache	Tatsache	nan	nan	nan
ist	sein	nan	nan	nan
,	,	nan	nan	nan
muss	müssen	nan	nan	nan
man	man	nan	nan	nan
sich	er|es|sie|Sie	nan	nan	nan
zuerst	zuerst	nan	nan	nan
nan	nan	nan	nan	nan
entscheiden	entscheiden	entscheiden	vpräf	nan
nan	nan	nan	nan	nan
was	was	nan	nan	nan
man	man	nan	nan	nan
mit	mit	nan	nan	nan
einem	ein	nan	nan	nan
Universitätsabschluss	Universitätsabschluß	nan	nan	nan
nan	nan	nan	nan	nan
will	wollen	nan	nan	nan
;	;	nan	nan	nan
Forscher	Forscher	nan	nan	nan
zu	zu	nan	nan	nan
werden	werden	nan	nan	nan
(	(	nan	nan	nan
ist	sein	nan	nan	nan
ja	ja	nan	nan	nan
auch	auch	nan	nan	nan
praktisch	praktisch	nan	nan	nan
!	!	nan	nan	nan
)	)	nan	nan	nan
oder	oder	nan	nan	nan
Praktiker	Praktiker	nan	nan	nan
,	,	nan	nan	nan
nan	nan	nan	nan	nan
Lehrer	Lehrer	nan	nan	nan
z.	z.	nan	nan	nan
B.	B.	nan	nan	nan
Eine	ein	nan	nan	nan
dritte	dritt	nan	nan	nan
Möglichkeit	Möglichkeit	nan	nan	nan
ist	sein	nan	nan	nan
nan	nan	nan	nan	nan
dass	dass	nan	nan	nan
man	man	nan	nan	nan
nur	nur	nan	nan	nan
so	so	nan	nan	nan
ganz	ganz	nan	nan	nan
allgeimen	[unknown]	nan	nan	nan
ein	ein	nan	nan	nan
Kurturvermittler	[unknown]	nan	nan	nan
sein	sein	nan	nan	nan
will	wollen	nan	nan	nan
,	,	nan	nan	nan
ohne	ohne	nan	nan	nan
an	an	nan	nan	nan
einem	ein	nan	nan	nan
direkten	direkt	nan	nan	nan
Zusammenhang	Zusammenhang	nan	nan	nan
mit	mit	nan	nan	nan
seinem	sein	nan	nan	nan
Studium	Studium	nan	nan	nan
hinweisen	hinweisen	hinweisen	vpart	as
zu	zu	nan	nan	nan
können	können	nan	nan	nan
.	.	nan	nan	nan
Politiker	Politiker	nan	nan	nan
und	und	nan	nan	nan
Presse	Presse	nan	nan	nan
,	,	nan	nan	nan
mindestens	mindestens	nan	nan	nan
in	in	nan	nan	nan
meinem	mein	nan	nan	nan
Land	Land	nan	nan	nan
,	,	nan	nan	nan
rufen	rufen	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
immer	immer	nan	nan	nan
lauter	laut	nan	nan	nan
nach	nach	nan	nan	nan
mehr	mehr	nan	nan	nan
Forschung	Forschung	nan	nan	nan
nan	nan	nan	nan	nan
um	um	nan	nan	nan
mit	mit	nan	nan	nan
den	d	nan	nan	nan
USA	USA	nan	nan	nan
oder	oder	nan	nan	nan
Japan	Japan	nan	nan	nan
besser	gut	nan	nan	nan
konkurrieren	konkurrieren	nan	nan	nan
zu	zu	nan	nan	nan
können	können	nan	nan	nan
.	.	nan	nan	nan
Eine	ein	nan	nan	nan
Bedingung	Bedingung	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
um	um	nan	nan	nan
diesen	dies	nan	nan	nan
Ziel	Ziel	nan	nan	nan
zu	zu	nan	nan	nan
erreichen	erreichen	erreichen	vpräf	nan
nan	nan	nan	nan	nan
ist	sein	nan	nan	nan
mehr	mehr	nan	nan	nan
Forscher	Forscher	nan	nan	nan
auszubilden	ausbilden	ausbilden	vpart	nan
.	.	nan	nan	nan
Das	d	nan	nan	nan
wäre	sein	nan	nan	nan
nicht	nicht	nan	nan	nan
so	so	nan	nan	nan
schwierig	schwierig	nan	nan	nan
,	,	nan	nan	nan
ob	ob	nan	nan	nan
man	man	nan	nan	nan
vom	vom	nan	nan	nan
Anfang	Anfang	nan	nan	nan
eines	ein	nan	nan	nan
Studium	Studium	nan	nan	nan
an	an	nan	nan	nan
wüsste	wissen	nan	nan	nan
,	,	nan	nan	nan
wer	wer	nan	nan	nan
Forscher	Forscher	nan	nan	nan
oder	oder	nan	nan	nan
wer	wer	nan	nan	nan
Lehrer	Lehrer	nan	nan	nan
wirt	[unknown]	nan	nan	nan
.	.	nan	nan	nan
Das	d	nan	nan	nan
weisst	weißen	nan	nan	nan
man	man	nan	nan	nan
oft	oft	nan	nan	nan
nicht	nicht	nan	nan	nan
,	,	nan	nan	nan
sogar	sogar	nan	nan	nan
auch	auch	nan	nan	nan
nicht	nicht	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
wer	wer	nan	nan	nan
sein	sein	nan	nan	nan
Studium	Studium	nan	nan	nan
überhaupt	überhaupt	nan	nan	nan
abschliessen	abschließen	abschließen	vpart	nan
werde	werden	nan	nan	nan
.	.	nan	nan	nan
Deshalb	deshalb	nan	nan	nan
muss	müssen	nan	nan	nan
man	man	nan	nan	nan
viel	viel	nan	nan	nan
mehr	mehr	nan	nan	nan
Studienplätze	Studienplatz	nan	nan	nan
bieten	bieten	anbieten	vpartx	nan
nan	nan	nan	nan	nan
als	als	nan	nan	nan
man	man	nan	nan	nan
ausgebildeten	ausgebildet	nan	nan	nan
Studenten	Student	nan	nan	nan
braucht	brauchen	nan	nan	nan
,	,	nan	nan	nan
um	um	nan	nan	nan
die	d	nan	nan	nan
besten	gut	nan	nan	nan
Studenten	Student	nan	nan	nan
unter	unter	nan	nan	nan
der	d	nan	nan	nan
Bevölkerung	Bevölkerung	nan	nan	nan
zu	zu	nan	nan	nan
finden	finden	nan	nan	nan
.	.	nan	nan	nan
Das	d	nan	nan	nan
ist	sein	nan	nan	nan
natürlich	natürlich	nan	nan	nan
teuer	teuer	nan	nan	nan
,	,	nan	nan	nan
und	und	nan	nan	nan
hätte	haben	nan	nan	nan
man	man	nan	nan	nan
die	d	nan	nan	nan
beste	gut	nan	nan	nan
Auswahlsmethode	[unknown]	nan	nan	nan
kennt	kennen	nan	nan	nan
,	,	nan	nan	nan
hätte	haben	nan	nan	nan
man	man	nan	nan	nan
sie	sie	nan	nan	nan
auch	auch	nan	nan	nan
nutzt	nutzen	nan	nan	nan
.	.	nan	nan	nan
Es	es	nan	nan	nan
kommt	kommen	nan	nan	nan
auch	auch	nan	nan	nan
nan	nan	nan	nan	nan
eine	ein	nan	nan	nan
frage	fragen	nan	nan	nan
von	von	nan	nan	nan
Demokratie	Demokratie	nan	nan	nan
und	und	nan	nan	nan
Bürgerrechte	Bürgerrecht	nan	nan	nan
dazu	dazu	nan	nan	nan
.	.	nan	nan	nan
Zu	zu	nan	nan	nan
dieser	dies	nan	nan	nan
Frage	Frage	nan	nan	nan
